follower_id,following_id,follow_date
4329,3598,2023-11-07
167,1264,2023-08-17
2294,932,2024-08-12
4963,3877,2023-09-18
1378,751,2024-07-05
4482,4404,2024-11-28
4449,3574,2025-01-08
4252,3064,2025-05-13
99,1331,2025-02-02
4374,3869,2024-02-11
3365,4392,2023-10-22
1386,3438,2025-01-01
1748,4414,2024-09-21
2358,2377,2025-01-11
3386,2853,2024-09-30
4017,2913,2024-01-30
340,156,2024-05-25
1470,4896,2024-09-17
4256,3941,2023-11-30
2053,1170,2023-07-11
3902,50,2023-09-17
1869,208,2024-11-24
3547,2699,2025-03-12
4205,1671,2024-10-28
351,4193,2023-10-16
4883,3310,2024-12-02
3236,3178,2025-04-03
3609,650,2025-02-26
2419,4939,2025-03-29
1449,518,2023-12-29
4626,1270,2025-04-15
438,2257,2023-09-08
2372,669,2025-03-12
434,1130,2024-06-09
1165,3735,2025-06-10
402,4167,2024-01-13
3587,653,2025-01-26
1477,1879,2025-06-01
70,3479,2025-06-09
2512,3448,2025-01-23
113,3769,2024-12-06
3012,4060,2024-07-28
2905,4,2024-09-10
1948,3961,2024-01-27
2186,2720,2024-03-19
4718,788,2025-02-06
3000,1310,2024-08-03
135,700,2023-09-08
1917,454,2024-06-14
2595,5,2024-12-26
459,2970,2023-09-12
3044,3337,2025-02-25
1047,647,2023-09-07
4818,1234,2024-01-18
253,4571,2024-03-13
2451,4485,2025-02-10
2233,2948,2024-09-01
2624,3521,2024-11-01
4230,1918,2024-04-18
1713,2856,2024-09-12
3792,174,2024-03-26
1221,4980,2024-02-24
3921,2776,2024-12-23
3022,1684,2025-05-02
3242,1955,2025-03-22
4591,3759,2024-07-26
4143,1366,2024-07-15
3516,4842,2024-04-23
4872,3928,2023-11-22
404,3775,2024-04-13
94,4393,2024-07-03
714,877,2025-05-30
2177,3366,2023-12-23
4875,4377,2023-07-12
2198,4834,2023-12-14
2873,4116,2025-01-17
1894,741,2024-01-05
932,233,2025-05-17
3793,4339,2023-08-24
2126,622,2025-04-12
703,3209,2023-07-01
1344,4580,2023-11-16
3689,4469,2025-05-16
4430,4669,2024-12-01
4114,4109,2025-06-27
3304,844,2023-12-18
429,1813,2025-04-25
1442,1855,2024-06-28
1626,4031,2024-07-11
4635,73,2025-02-01
2008,4937,2024-06-23
4288,2023,2025-04-18
1105,998,2023-08-20
488,831,2024-06-06
4928,4956,2023-12-04
2103,77,2025-03-05
97,519,2024-10-09
4501,4056,2025-02-21
56,1423,2024-10-18
2025,1860,2024-04-10
3983,2569,2024-09-18
1654,3492,2024-02-10
2007,1343,2024-01-25
2016,4544,2025-06-08
2131,2147,2023-09-22
3248,4663,2025-05-21
4463,4668,2024-12-24
265,1934,2025-02-02
4741,1699,2025-01-15
1273,180,2023-07-31
4676,445,2023-12-22
483,1905,2024-04-04
857,3290,2023-10-22
3374,4815,2024-04-27
3805,3451,2023-10-27
2421,429,2024-05-09
3204,13,2025-05-18
4118,1595,2023-11-11
2955,3703,2023-10-04
4977,4325,2023-07-25
2594,634,2025-05-21
4320,2254,2024-04-01
3254,4905,2023-09-27
1594,3836,2023-11-14
3108,4175,2025-06-24
3782,1617,2023-09-17
3398,4941,2024-06-09
3513,1646,2023-11-28
2684,734,2023-11-01
4919,710,2024-07-17
463,528,2023-09-13
3395,4786,2024-01-19
3860,2840,2024-12-23
4351,4603,2024-09-10
3965,1749,2024-07-28
1332,4503,2024-12-26
688,4609,2024-03-30
2761,3208,2024-10-06
2996,2061,2023-12-21
396,1353,2023-11-05
4512,865,2025-04-23
1372,2546,2023-08-11
4223,103,2024-09-09
1009,2184,2023-12-12
1380,916,2023-08-25
4959,3036,2024-02-02
3887,1125,2025-03-07
2882,3751,2024-03-19
2291,4611,2025-06-25
2600,399,2024-11-14
4666,762,2024-09-17
3060,2943,2023-09-22
992,4832,2024-05-03
2635,2965,2023-11-19
4567,1055,2025-04-08
2982,1929,2023-11-06
2851,90,2024-06-01
4762,1490,2023-09-18
4693,3205,2024-05-04
956,4153,2023-08-26
4466,2188,2025-06-04
176,3620,2023-12-01
2653,775,2024-04-16
4662,4650,2024-05-22
921,896,2024-10-30
4243,4205,2023-08-16
416,1642,2023-07-18
2701,194,2023-11-07
3588,2580,2024-05-05
3965,2750,2023-09-25
1549,1072,2023-12-03
2036,1178,2024-10-11
4098,1685,2024-05-06
4571,3991,2024-06-29
1400,3637,2025-02-09
1901,3258,2024-04-02
1963,4398,2025-04-03
244,2475,2024-12-15
1292,4264,2025-05-15
3531,3702,2024-02-27
240,3472,2024-12-07
1718,835,2024-04-01
1674,1810,2025-06-19
609,305,2024-11-07
1435,3326,2025-01-14
1393,909,2025-05-10
79,3172,2025-03-11
379,2035,2023-10-10
2617,2068,2023-12-28
2302,648,2023-10-05
593,4463,2025-03-09
2831,3711,2024-04-26
708,3715,2024-08-24
3488,1805,2023-07-07
439,123,2024-01-12
3798,2254,2024-10-06
2156,2458,2025-05-24
4392,1795,2025-01-24
2073,4655,2024-09-27
4993,3856,2024-02-26
3887,4356,2023-09-12
1734,297,2024-09-13
697,4513,2023-12-06
4542,708,2025-04-20
4294,2221,2025-06-14
1887,4384,2023-12-01
2424,1078,2023-11-08
1615,2036,2024-01-30
2812,4578,2024-07-31
3580,3675,2024-01-06
2977,2549,2025-04-27
2877,2266,2025-02-07
1932,364,2024-01-25
644,3873,2024-02-25
188,494,2025-06-22
2865,3613,2023-07-21
2506,4366,2024-09-25
2217,816,2025-02-17
802,1562,2023-08-27
1324,4937,2024-06-03
1725,1834,2024-06-26
1261,3833,2024-03-04
622,3625,2023-08-16
239,2136,2024-01-17
1576,1645,2023-12-30
3551,4714,2025-03-02
829,4919,2025-05-30
4650,1537,2025-05-12
3833,4012,2024-03-22
4938,4554,2023-11-24
3705,4031,2024-07-29
1279,2046,2024-01-10
2832,4270,2024-12-28
1424,4575,2024-09-09
2327,4591,2025-01-12
4362,3780,2023-11-16
2787,2699,2024-08-23
4565,4207,2024-02-25
4041,2246,2024-04-21
2913,2906,2023-11-29
3636,4997,2024-03-12
2939,4544,2024-01-06
243,214,2024-06-10
902,4189,2024-09-06
4359,1523,2025-05-08
4235,79,2024-04-01
1578,790,2024-05-05
622,2891,2024-04-16
841,3834,2025-04-12
4959,1291,2024-03-22
4339,4342,2025-03-16
2335,2321,2024-02-03
1121,1684,2024-04-12
2624,3534,2023-07-11
235,827,2025-01-25
1761,874,2024-10-30
4950,1683,2025-03-23
3722,10,2023-11-06
3120,4997,2023-10-19
4774,1050,2024-02-03
4167,1206,2025-06-04
3793,3557,2025-02-15
4,4831,2024-01-05
2047,3569,2024-05-02
3561,275,2024-11-01
1410,4565,2025-06-26
4401,2145,2024-05-16
199,3859,2023-08-17
3184,4841,2024-10-10
2275,1314,2023-09-14
4503,279,2024-11-25
2476,3739,2024-12-13
703,1303,2025-01-09
3813,2063,2024-05-21
33,1582,2023-09-16
904,2316,2024-06-30
4200,1138,2024-09-27
688,3391,2024-03-03
2895,3525,2024-07-14
1993,1155,2024-01-17
4586,1849,2023-11-09
628,945,2025-03-04
3954,865,2024-09-19
3972,3028,2025-02-04
1834,3601,2023-12-23
3780,3157,2024-09-23
1464,4422,2024-04-19
4216,3242,2023-10-01
4064,2455,2024-06-03
267,4593,2025-03-09
2865,4806,2024-02-24
789,4211,2024-02-04
14,1608,2023-10-29
1560,4782,2024-11-23
3840,3554,2024-08-15
3757,268,2024-01-16
2899,63,2023-11-27
4182,1805,2024-12-13
235,1654,2024-12-24
1220,4818,2025-02-23
4027,3092,2023-12-16
4985,1871,2023-07-01
932,3715,2024-03-08
1191,1999,2024-03-04
2586,1908,2023-08-12
1746,4346,2024-12-06
3120,1949,2024-04-06
2074,1453,2024-10-26
3146,1386,2024-12-18
3397,4669,2023-09-11
3171,1521,2023-08-30
2248,2446,2024-08-03
1702,2701,2023-09-18
3615,3817,2025-04-16
3823,3395,2024-02-05
4589,1254,2025-01-28
2755,1846,2024-06-03
4646,4599,2024-12-05
2524,1606,2025-04-28
3320,772,2023-10-18
1343,3755,2024-10-23
2202,646,2025-02-03
2400,3906,2023-09-15
4501,3156,2023-08-01
1345,4723,2025-03-11
1477,1929,2025-06-17
850,2166,2023-07-22
4764,1286,2025-05-21
2432,1564,2024-04-28
4513,3993,2025-03-18
4511,4775,2023-09-15
3772,657,2024-04-10
1871,3590,2024-02-05
4191,1387,2024-09-09
3867,1559,2025-03-01
4129,1276,2024-02-07
248,4623,2024-07-01
4502,4427,2024-01-15
4236,389,2025-05-27
283,3856,2023-12-13
4517,1342,2025-02-11
4086,3509,2025-05-01
3913,4922,2023-11-06
4314,3722,2023-07-22
4435,3542,2024-12-01
4638,454,2024-02-01
3870,626,2023-09-12
721,1083,2023-08-19
1205,4307,2024-01-29
8,4830,2023-09-25
2754,2041,2024-09-23
1735,3346,2023-09-22
2648,3642,2023-07-09
2435,565,2025-05-10
326,3153,2025-06-07
1072,3340,2025-03-01
2712,4901,2025-02-02
1001,219,2023-09-18
389,3596,2024-03-16
1779,4756,2023-12-27
328,2332,2024-06-27
560,3466,2024-10-25
2022,567,2024-08-05
4471,2500,2024-12-07
2819,1154,2023-08-14
1405,2534,2025-05-21
464,4717,2024-11-19
1235,2534,2023-12-13
248,2863,2025-06-25
1635,4855,2025-06-13
3535,2739,2024-04-02
2357,2287,2024-07-17
3526,2019,2024-01-20
3819,3209,2024-07-29
4337,944,2023-09-03
1704,3886,2024-01-17
1173,786,2023-08-19
1208,1203,2025-02-22
3559,3898,2025-02-23
257,2676,2023-10-24
3197,54,2023-08-14
2844,2075,2024-08-19
4452,2827,2024-07-14
2564,1615,2025-04-01
603,118,2023-10-04
4667,4583,2024-03-03
3103,2576,2023-10-10
1222,4661,2024-01-22
1126,203,2024-12-04
3714,779,2023-08-02
3407,4178,2023-07-01
4059,3664,2025-02-03
1865,4843,2023-10-21
4946,3709,2023-09-29
3936,3344,2024-02-23
4553,1020,2023-09-11
1889,3029,2025-05-28
3638,3623,2025-03-10
4057,2784,2024-09-03
4601,304,2024-06-21
4546,3619,2024-02-10
1157,3437,2024-01-02
508,4232,2024-11-10
3442,2162,2023-11-11
57,3181,2024-01-30
1854,4664,2024-11-09
2620,4833,2025-05-25
3716,321,2023-08-11
3556,2478,2023-08-19
1587,4108,2025-04-29
4566,2262,2025-03-14
4515,1778,2023-08-05
2379,123,2023-06-29
2314,1366,2024-08-02
1900,4189,2024-01-08
700,4476,2024-10-11
4702,1406,2024-01-25
3915,4261,2024-01-24
4098,4991,2024-11-20
1939,1662,2025-02-26
298,3054,2025-05-02
3384,3863,2024-01-22
1648,4853,2025-04-01
3391,2921,2024-10-13
4416,4679,2023-10-08
3792,3265,2024-01-26
281,4507,2025-06-01
787,1402,2025-01-11
87,1391,2024-09-04
3920,4476,2023-12-22
3413,3018,2023-09-13
4957,1783,2025-03-17
821,4602,2024-04-06
4551,1183,2024-11-15
3209,4011,2024-06-06
4183,3367,2024-08-27
4059,3026,2024-12-20
599,1102,2024-11-29
3803,374,2024-03-06
1244,3587,2024-06-29
424,2467,2024-11-14
1295,269,2024-04-23
3163,2641,2024-02-23
1702,4095,2023-11-18
622,3649,2024-05-31
1116,4244,2024-02-28
4074,285,2024-01-28
4919,2009,2024-07-10
235,3917,2025-03-18
1261,2904,2024-03-09
3363,3595,2024-03-08
4859,3516,2024-03-11
3677,1680,2024-07-18
1511,797,2023-09-02
1996,4486,2024-05-21
3445,1411,2023-07-13
119,161,2025-05-22
2657,4161,2024-04-28
2124,2528,2023-10-27
1529,2453,2024-08-17
2185,2632,2024-10-26
606,1906,2024-10-24
4540,169,2024-02-17
385,874,2024-12-13
3588,1404,2024-07-16
2807,1206,2024-08-30
1595,2963,2024-06-29
2905,4932,2024-11-26
4049,2530,2025-01-27
2384,4955,2024-07-25
2182,1040,2025-06-09
3300,4448,2025-03-16
3236,3523,2024-06-28
3522,4648,2023-10-10
2187,2788,2024-02-22
1663,2251,2025-04-03
4389,3606,2023-12-10
3949,3722,2023-12-15
1913,4658,2025-06-12
325,1683,2024-10-12
4344,4044,2024-01-13
2828,2414,2025-02-14
934,2245,2025-04-01
178,4617,2023-11-19
1327,4403,2024-10-26
868,1437,2025-03-19
2742,2896,2024-01-29
369,2602,2023-08-23
606,3750,2024-03-20
2267,3266,2024-08-17
932,305,2025-01-19
1320,3192,2024-08-31
2116,2420,2023-07-18
2063,4122,2025-01-02
1014,554,2024-08-11
1274,4412,2024-02-20
896,2019,2024-10-10
390,1839,2024-12-11
3638,398,2024-09-29
3264,4327,2025-02-01
3431,4558,2025-02-21
2017,3559,2025-03-10
3761,1222,2024-01-19
4264,4736,2025-06-07
4958,3469,2024-08-14
596,2826,2024-08-31
2520,4961,2023-08-16
355,2365,2024-02-12
3763,654,2024-05-20
653,4852,2025-02-05
4318,1529,2025-03-11
3542,1595,2024-08-31
3578,2257,2024-02-07
763,2844,2025-05-01
2236,145,2024-11-01
408,3493,2023-07-19
790,1506,2024-02-08
188,3166,2024-04-12
4582,1239,2024-05-30
3130,1953,2024-12-04
3163,3855,2023-08-31
2492,301,2023-10-28
3685,1075,2025-05-11
322,1720,2025-02-19
2082,959,2023-12-08
2169,4173,2024-10-02
3147,4511,2024-06-20
3663,3866,2024-02-09
192,1861,2025-04-15
343,4262,2023-10-18
4876,2586,2024-10-02
4347,1926,2023-10-07
2266,2238,2023-10-29
2408,515,2024-11-09
3306,1504,2024-07-24
1655,189,2024-06-02
4947,492,2023-08-26
1027,486,2023-07-04
842,3670,2024-12-08
1008,1638,2023-08-25
2263,2081,2024-09-20
2705,6,2025-02-22
137,2655,2025-01-15
216,250,2023-09-21
2011,4802,2025-04-29
2649,1542,2023-11-21
2264,2272,2023-11-01
4961,59,2024-07-12
4104,2235,2024-02-10
4385,370,2024-10-31
1685,1382,2024-07-10
383,4587,2024-12-01
436,1172,2024-10-22
3855,3843,2024-10-09
1194,3053,2024-10-07
1733,1288,2024-05-16
405,2289,2024-08-04
2452,108,2024-07-24
1873,2341,2023-10-04
272,4478,2025-06-05
4593,505,2023-09-26
3627,2843,2024-02-13
893,2599,2024-11-02
3101,1906,2024-09-20
583,4243,2025-03-18
4536,1359,2024-01-17
1493,128,2024-12-31
984,973,2025-03-02
665,3366,2024-11-13
4723,4347,2024-02-11
3055,446,2024-08-02
71,4979,2023-08-08
2789,3025,2025-06-22
3700,1275,2024-04-17
4485,2907,2024-01-17
1531,2268,2024-07-12
2278,3349,2025-03-26
1553,1090,2024-06-21
4983,2484,2024-11-12
4321,1236,2023-12-24
3160,3389,2025-03-12
3335,3460,2025-02-10
4464,4330,2025-01-08
4405,4970,2023-11-29
913,1561,2025-03-27
466,1074,2025-04-27
3788,913,2024-06-08
2130,4763,2024-05-29
6,47,2024-01-21
3192,4364,2025-03-15
4504,4693,2023-06-29
67,4048,2025-03-26
3765,755,2024-10-18
154,1235,2024-12-12
2023,3243,2024-11-19
909,4917,2024-05-24
2247,2252,2024-05-17
3859,59,2025-06-15
858,221,2024-06-17
2114,1816,2023-07-18
786,1977,2024-10-09
4775,4401,2023-09-06
723,3965,2025-01-19
2411,1194,2024-08-20
1033,3401,2023-12-19
1604,4031,2024-11-24
3250,3147,2025-02-01
2316,2156,2023-07-16
4196,4958,2024-12-02
2858,3436,2024-07-29
2889,2758,2024-10-10
2972,3542,2024-01-17
1953,494,2024-12-16
4501,3354,2024-12-04
2813,3259,2024-02-01
2354,3172,2024-06-22
4480,348,2024-11-09
1263,918,2025-03-22
4052,775,2025-06-16
4180,1354,2024-10-30
394,1239,2024-03-05
3099,2024,2023-09-15
3055,874,2025-06-11
4381,2532,2024-04-14
4737,1264,2024-05-16
4131,2818,2024-12-06
4776,4265,2024-07-14
812,3706,2025-05-25
2540,2861,2024-10-16
3650,911,2024-04-16
212,2764,2023-08-28
2593,2324,2024-07-04
2379,1168,2023-07-22
4829,3275,2024-02-25
2124,4131,2025-03-18
3720,4732,2025-01-11
3291,1384,2023-11-16
465,1810,2024-03-01
506,2584,2024-08-17
58,1794,2023-12-22
1016,4037,2023-12-18
2299,2025,2024-10-29
1827,4526,2023-11-08
4773,3005,2024-06-15
772,1590,2025-02-08
2942,3052,2023-09-24
1006,4395,2024-12-01
4022,3163,2025-02-26
3077,3957,2024-06-24
3462,3096,2025-04-07
2315,2388,2025-05-02
4353,4561,2023-11-22
3486,3330,2025-04-20
2304,129,2024-09-16
446,4515,2025-03-18
819,1486,2023-12-08
3077,3860,2024-06-14
78,879,2024-01-15
741,3996,2024-09-01
819,233,2025-01-07
1487,2982,2024-04-13
3675,3663,2023-11-17
145,3328,2025-04-25
4206,2842,2023-08-09
2646,552,2024-01-09
4964,4816,2024-01-09
143,1520,2023-07-24
2469,4175,2024-01-12
1525,4438,2023-08-24
4953,1892,2024-03-09
621,4182,2024-12-14
4436,2053,2024-12-02
1865,4460,2024-03-25
3942,2193,2025-02-04
187,3844,2025-05-21
603,3230,2024-10-18
1613,1808,2023-08-29
3387,4300,2023-09-01
1628,1941,2023-07-23
2607,429,2023-08-21
3914,1331,2024-05-22
1294,2656,2023-08-13
120,3640,2023-11-16
2146,1837,2023-11-28
768,561,2024-02-06
2063,1880,2025-05-15
37,4941,2024-11-03
1927,1873,2025-06-16
4541,1174,2025-01-14
4191,1818,2025-06-24
1943,2086,2023-09-09
1067,2579,2024-10-15
1725,3821,2023-09-19
902,1108,2024-12-20
2249,3291,2023-07-24
4737,4498,2024-12-22
1217,1676,2023-11-05
4651,4916,2023-09-02
259,888,2025-01-05
3884,407,2024-12-13
835,950,2024-01-07
2265,3570,2024-08-24
531,1434,2024-11-28
2443,890,2025-05-20
2036,2043,2025-06-18
1688,165,2024-05-18
665,2858,2025-05-07
1665,8,2025-04-19
1267,3211,2024-07-25
190,4228,2024-08-22
1100,1152,2024-12-11
117,514,2024-01-08
4976,3288,2024-08-02
2153,974,2024-09-07
3272,4223,2023-07-04
4551,973,2023-12-30
94,3167,2023-12-31
2684,3052,2023-09-08
3245,2772,2024-05-22
4484,2428,2024-06-11
1752,765,2024-11-13
3948,4979,2024-12-20
1005,1689,2025-03-21
3621,143,2025-05-06
2638,2684,2024-04-22
2839,3767,2023-11-30
118,3353,2025-06-10
1131,3904,2025-01-22
2480,4347,2024-02-22
2530,4673,2023-08-16
4643,3,2023-07-19
2692,436,2025-05-17
1370,354,2024-11-27
2068,1422,2025-06-21
4971,1682,2024-05-03
708,4644,2025-06-15
1524,3651,2025-05-19
3082,2082,2023-09-12
947,3035,2024-04-14
4865,1692,2024-08-05
652,3428,2025-01-07
4128,2984,2023-08-22
1084,4118,2025-02-08
1701,3244,2025-05-04
3812,3201,2025-06-24
4592,4015,2023-09-26
3723,3004,2023-08-21
3452,1820,2024-06-23
3,2024,2023-07-24
274,650,2024-06-06
4228,786,2024-08-17
4567,760,2024-04-09
4457,4541,2023-08-31
1091,3777,2023-12-10
896,3431,2024-04-17
2542,4713,2024-02-27
3767,961,2024-09-23
64,2923,2025-06-02
4689,2979,2024-11-26
4276,2229,2025-06-18
1180,4397,2023-07-27
4401,2807,2024-03-19
1433,4756,2024-10-17
3726,1030,2024-07-18
2265,2638,2024-03-27
1267,959,2025-04-05
1581,2733,2025-02-07
4196,4540,2024-03-10
2084,3961,2024-12-27
4444,2830,2024-12-04
3050,4171,2023-07-17
4632,3285,2024-07-24
1340,2610,2024-11-27
1086,1320,2023-10-23
2646,892,2025-01-07
2403,2032,2025-01-23
1910,2790,2024-11-07
2474,1591,2024-04-08
4454,3836,2023-12-29
4501,2880,2023-08-02
3715,4791,2023-08-08
2006,273,2023-09-12
3608,624,2023-10-09
1151,4273,2024-08-27
2892,1344,2023-12-16
1817,4181,2024-04-04
3839,3316,2023-07-27
4475,2160,2023-12-21
2819,3308,2023-12-21
2493,3590,2024-11-30
1593,1509,2024-07-27
325,1759,2025-02-11
282,3833,2025-04-22
2553,2322,2024-01-22
3285,228,2023-10-20
2951,2541,2024-08-01
2303,1098,2024-08-24
1199,4077,2025-05-25
3852,3626,2023-12-12
85,1796,2024-12-27
1339,3259,2024-12-12
429,1202,2025-06-13
2809,1257,2025-03-16
2906,2256,2023-08-10
3033,3874,2023-11-18
1171,2585,2024-10-09
4204,3245,2024-10-31
4477,1968,2025-01-12
4400,4177,2024-10-29
196,2839,2025-01-12
1463,145,2025-05-17
2724,2662,2024-07-27
3078,4345,2025-04-14
4436,2961,2025-03-20
4882,2196,2024-05-28
424,1558,2023-09-27
1775,2209,2025-01-16
4513,3243,2024-09-27
3363,4493,2025-04-25
2037,4544,2024-10-11
1292,997,2025-06-11
1107,3798,2024-01-15
3743,3111,2024-10-12
4022,1160,2025-04-03
4844,4123,2025-04-02
4924,1164,2025-06-22
723,1567,2025-01-30
4444,2704,2025-06-02
4445,285,2024-10-26
4052,2036,2024-09-27
2169,3078,2025-06-01
3346,1804,2024-12-25
884,1051,2025-06-04
4229,2888,2025-02-15
1102,1347,2024-08-17
1805,3771,2025-05-05
68,1321,2025-01-15
2940,3502,2025-01-17
3166,2845,2023-12-21
891,2246,2025-04-06
2956,3137,2023-12-28
2058,2850,2024-09-12
1628,4056,2024-05-19
3737,4571,2024-05-22
3534,2951,2023-11-18
2242,1414,2023-11-19
1385,3623,2023-09-24
4527,369,2024-02-19
193,686,2024-10-27
2695,1423,2023-11-12
3576,4445,2025-03-04
3542,3681,2023-10-26
837,908,2024-08-06
2277,2527,2024-08-24
1554,4452,2025-03-01
2189,693,2024-10-11
4057,1356,2023-08-07
1521,784,2024-06-29
1118,4989,2024-07-16
706,4513,2024-05-19
4347,4550,2023-10-13
2780,1977,2023-07-26
1534,2409,2024-07-06
1415,65,2023-12-01
4681,1102,2024-07-30
1936,2641,2023-09-27
1582,4764,2024-05-29
910,1437,2024-12-24
2571,3520,2023-10-14
2677,3440,2024-12-28
4170,1607,2024-09-23
975,1281,2024-03-18
1040,1392,2024-10-11
2889,2297,2024-02-16
2300,2105,2025-05-01
3478,4716,2025-05-27
3355,1130,2025-03-24
469,1051,2024-11-10
2925,2260,2024-11-09
4423,3759,2024-02-25
4259,1163,2024-12-13
727,2945,2024-11-20
1818,4581,2023-07-18
2831,1020,2023-07-06
1545,3453,2023-08-20
1660,1488,2024-05-19
2455,277,2023-07-29
1067,4176,2023-07-26
3065,3852,2023-10-28
2210,483,2024-02-28
926,4357,2023-08-29
3612,815,2025-06-15
3833,3589,2025-04-29
2193,454,2025-01-26
3545,4206,2025-06-08
833,3915,2023-12-18
4768,2672,2024-05-16
4632,2624,2025-06-13
3550,3794,2025-06-07
2326,4503,2025-02-10
3217,193,2024-01-10
3840,1666,2025-06-10
3334,4203,2024-09-14
4824,847,2024-07-06
1057,1572,2024-04-18
2125,3367,2025-05-28
583,3526,2025-06-05
1184,159,2023-07-28
4576,912,2024-09-25
3635,2366,2023-10-01
2171,4393,2023-07-11
1032,2955,2025-06-01
756,3319,2025-01-25
4150,4305,2025-02-15
995,2562,2023-07-06
3021,1639,2025-03-04
4392,694,2024-11-04
4634,4020,2023-08-25
2688,2843,2023-12-28
715,3508,2023-10-28
1413,688,2024-06-25
3708,1732,2023-11-18
1614,3147,2024-07-14
3581,1740,2024-01-06
880,4848,2025-06-10
263,1504,2024-03-06
499,3504,2024-04-29
4106,3464,2023-10-10
712,4169,2023-12-05
3862,4796,2023-10-11
1346,1912,2024-10-11
3160,3155,2024-03-12
229,3716,2025-01-03
1814,1677,2024-03-28
2936,1725,2024-06-11
56,1568,2023-12-13
1962,406,2024-05-05
1579,1138,2025-05-10
3641,186,2023-09-09
3101,2041,2025-04-15
1588,1775,2024-08-05
3596,2303,2024-04-22
4307,1875,2025-03-20
4030,4703,2023-12-19
547,4565,2024-06-26
4769,4926,2023-09-15
3335,3709,2024-05-02
2039,2822,2024-10-14
3727,4352,2025-01-14
3903,385,2024-09-24
2998,3550,2024-06-01
1628,3806,2023-12-20
2526,381,2023-10-09
4181,3666,2023-09-15
2466,2955,2024-06-06
2680,4108,2025-05-17
4287,2140,2024-06-17
4510,1182,2025-03-26
4882,4212,2024-02-08
176,1325,2023-07-12
3807,780,2024-08-26
4819,2136,2024-06-21
4336,2365,2024-11-30
3846,285,2024-03-23
355,3074,2024-04-23
1464,2750,2024-11-20
3715,1177,2024-05-11
4486,1474,2024-06-25
2250,1653,2025-03-21
4197,4503,2025-03-01
2564,1028,2023-09-28
194,2530,2024-06-27
3727,4974,2024-06-27
2531,2121,2025-04-28
2445,1700,2025-04-16
185,4391,2024-12-28
2398,3486,2024-10-23
392,203,2025-03-12
3407,4464,2024-07-14
127,4162,2024-12-10
2012,102,2024-01-06
2557,3125,2025-05-01
4359,1581,2025-02-20
4187,395,2024-06-09
79,3263,2023-11-23
1647,1093,2025-02-24
2936,261,2023-09-18
2641,1898,2023-12-05
193,1964,2025-06-25
763,170,2024-11-16
3720,558,2024-12-20
4255,2612,2024-01-24
448,3683,2023-11-07
3451,2568,2023-11-21
4682,3693,2025-06-05
1043,981,2023-08-16
1229,2189,2024-08-23
1574,2876,2023-08-15
3767,4076,2024-03-05
4604,1981,2025-01-21
799,2786,2025-06-08
3849,3923,2024-08-24
4902,1620,2024-08-22
1234,3353,2025-04-17
2145,52,2025-02-21
539,4967,2025-05-16
1770,2930,2024-05-09
4612,2987,2024-11-23
4276,3618,2025-05-12
1373,3249,2025-05-18
3432,4683,2024-06-21
2516,3415,2025-02-17
1939,2562,2024-11-23
1016,1545,2024-04-03
4913,2920,2025-01-19
4265,1082,2025-02-27
2982,2470,2024-02-16
2801,785,2025-01-17
4893,4638,2024-02-19
134,2116,2023-12-25
2755,484,2023-08-05
2326,2405,2024-11-10
878,4104,2024-04-21
4787,4789,2023-08-31
256,1277,2024-12-08
814,656,2025-05-22
3211,2114,2024-07-07
3397,4724,2024-07-06
633,3863,2023-09-13
637,1647,2023-09-17
4626,3815,2025-05-22
2467,4499,2024-06-22
364,2058,2024-04-07
4982,2840,2024-08-06
2318,2339,2023-10-17
2432,4989,2024-05-16
1988,3003,2024-11-22
1969,969,2024-01-17
20,638,2025-03-11
571,4454,2023-09-12
3357,1452,2025-05-01
1213,593,2025-04-03
2329,3704,2025-04-02
864,1833,2023-08-09
3427,189,2024-10-14
1888,43,2024-05-08
78,2406,2024-01-14
4274,4251,2024-05-25
96,1434,2025-02-26
3539,1791,2024-09-25
638,3931,2025-03-21
4477,2755,2023-10-07
850,745,2023-07-08
3706,685,2023-10-17
4793,2081,2023-09-03
3068,1109,2024-01-16
2589,1090,2025-01-12
474,4133,2024-12-26
4120,2020,2023-12-03
2791,3155,2024-07-19
1303,3816,2024-11-10
1209,2265,2024-10-22
3701,602,2023-09-21
531,4011,2023-11-26
4261,2509,2024-05-13
3940,2905,2023-08-08
588,2137,2023-07-28
4588,987,2025-01-21
1376,208,2024-08-05
3135,1156,2025-06-03
4761,4285,2025-06-26
338,4140,2023-07-04
1053,4107,2024-07-13
2239,868,2024-10-09
4457,3090,2024-10-16
2294,3635,2023-07-03
803,701,2024-09-02
1228,840,2025-03-04
952,4645,2025-02-02
4087,2969,2024-07-31
1393,1375,2025-01-11
1154,4719,2025-06-11
1606,819,2025-06-15
289,998,2024-02-29
2328,2838,2024-09-22
1938,3532,2024-07-16
885,624,2023-12-15
4215,1157,2024-06-29
4727,4382,2024-02-24
804,422,2025-03-20
2913,3823,2024-06-30
1464,650,2024-08-12
1954,1165,2024-03-01
1941,3840,2023-11-18
389,1639,2024-11-02
3423,3288,2025-06-28
2094,4609,2023-11-12
815,3683,2023-12-01
54,2349,2024-02-19
2565,814,2025-05-24
3268,3551,2024-01-11
3589,3094,2024-03-20
4580,3589,2023-10-15
3279,2741,2024-01-12
63,3880,2024-06-16
1742,2833,2023-11-23
1298,4756,2024-05-15
2394,2373,2024-06-16
2425,3349,2025-05-24
